Item,Disaster Type,Month,gglCountry,PersonsPerItem
BlanketGen,DEFAULT,10,Sri Lanka,22.5
BlanketGen,DEFAULT,11,Sri Lanka,9.38
BlanketGen,DEFAULT,12,Sri Lanka,7.76
BlanketGen,DEFAULT,1,Sudan,1.37
BlanketGen,DEFAULT,2,Sudan,1.58
BlanketGen,DEFAULT,3,Sudan,2.53
BlanketGen,DEFAULT,4,Sudan,5.63
BlanketGen,DEFAULT,5,Sudan,1E+15
BlanketGen,DEFAULT,6,Sudan,1E+15
BlanketGen,DEFAULT,7,Sudan,1E+15
BlanketGen,DEFAULT,8,Sudan,56.25
BlanketGen,DEFAULT,9,Sudan,16.07
BlanketGen,DEFAULT,10,Sudan,7.5
BlanketGen,DEFAULT,11,Sudan,2.65
BlanketGen,DEFAULT,12,Sudan,1.57
BlanketGen,DEFAULT,1,Suriname,32.14
BlanketGen,DEFAULT,2,Suriname,32.14
BlanketGen,DEFAULT,3,Suriname,32.14
BlanketGen,DEFAULT,4,Suriname,1E+15
BlanketGen,DEFAULT,5,Suriname,1E+15
BlanketGen,DEFAULT,6,Suriname,112.5
BlanketGen,DEFAULT,7,Suriname,32.14
BlanketGen,DEFAULT,8,Suriname,1E+15
BlanketGen,DEFAULT,9,Suriname,1E+15
BlanketGen,DEFAULT,10,Suriname,1E+15
BlanketGen,DEFAULT,11,Suriname,1E+15
BlanketGen,DEFAULT,12,Suriname,112.5
BlanketGen,DEFAULT,1,Swaziland,1.73
BlanketGen,DEFAULT,2,Swaziland,2.01
BlanketGen,DEFAULT,3,Swaziland,2.08
BlanketGen,DEFAULT,4,Swaziland,1.81
BlanketGen,DEFAULT,5,Swaziland,1.36
BlanketGen,DEFAULT,6,Swaziland,1.08
BlanketGen,DEFAULT,7,Swaziland,0.89
BlanketGen,DEFAULT,8,Swaziland,0.89
BlanketGen,DEFAULT,9,Swaziland,0.96
BlanketGen,DEFAULT,10,Swaziland,1.11
BlanketGen,DEFAULT,11,Swaziland,1.24
BlanketGen,DEFAULT,12,Swaziland,1.43
BlanketGen,DEFAULT,1,Sweden,0.39
BlanketGen,DEFAULT,2,Sweden,0.38
BlanketGen,DEFAULT,3,Sweden,0.42
BlanketGen,DEFAULT,4,Sweden,0.48
BlanketGen,DEFAULT,5,Sweden,0.61
BlanketGen,DEFAULT,6,Sweden,0.79
BlanketGen,DEFAULT,7,Sweden,0.98
BlanketGen,DEFAULT,8,Sweden,0.91
BlanketGen,DEFAULT,9,Sweden,0.71
BlanketGen,DEFAULT,10,Sweden,0.58
BlanketGen,DEFAULT,11,Sweden,0.48
BlanketGen,DEFAULT,12,Sweden,0.42
BlanketGen,DEFAULT,1,Switzerland,0.42
BlanketGen,DEFAULT,2,Switzerland,0.43
BlanketGen,DEFAULT,3,Switzerland,0.47
BlanketGen,DEFAULT,4,Switzerland,0.53
BlanketGen,DEFAULT,5,Switzerland,0.64
BlanketGen,DEFAULT,6,Switzerland,0.77
BlanketGen,DEFAULT,7,Switzerland,0.89
BlanketGen,DEFAULT,8,Switzerland,0.87
BlanketGen,DEFAULT,9,Switzerland,0.74
BlanketGen,DEFAULT,10,Switzerland,0.59
BlanketGen,DEFAULT,11,Switzerland,0.49
BlanketGen,DEFAULT,12,Switzerland,0.44
BlanketGen,DEFAULT,1,Syria,0.6
BlanketGen,DEFAULT,2,Syria,0.63
BlanketGen,DEFAULT,3,Syria,0.72
BlanketGen,DEFAULT,4,Syria,0.94
BlanketGen,DEFAULT,5,Syria,1.35
BlanketGen,DEFAULT,6,Syria,2.37
BlanketGen,DEFAULT,7,Syria,5.11
BlanketGen,DEFAULT,8,Syria,5.23
BlanketGen,DEFAULT,9,Syria,2.25
BlanketGen,DEFAULT,10,Syria,1.25
BlanketGen,DEFAULT,11,Syria,0.84
BlanketGen,DEFAULT,12,Syria,0.65
BlanketGen,DEFAULT,1,Taiwan,1.06
BlanketGen,DEFAULT,2,Taiwan,1.09
BlanketGen,DEFAULT,3,Taiwan,1.32
BlanketGen,DEFAULT,4,Taiwan,2.03
BlanketGen,DEFAULT,5,Taiwan,4.25
BlanketGen,DEFAULT,6,Taiwan,25
BlanketGen,DEFAULT,7,Taiwan,1E+15
BlanketGen,DEFAULT,8,Taiwan,1E+15
BlanketGen,DEFAULT,9,Taiwan,18.75
BlanketGen,DEFAULT,10,Taiwan,3.81
BlanketGen,DEFAULT,11,Taiwan,1.86
BlanketGen,DEFAULT,12,Taiwan,1.24
BlanketGen,DEFAULT,1,Tajikistan,0.4
BlanketGen,DEFAULT,2,Tajikistan,0.42
BlanketGen,DEFAULT,3,Tajikistan,0.51
BlanketGen,DEFAULT,4,Tajikistan,0.68
BlanketGen,DEFAULT,5,Tajikistan,0.86
BlanketGen,DEFAULT,6,Tajikistan,1.16
BlanketGen,DEFAULT,7,Tajikistan,1.47
BlanketGen,DEFAULT,8,Tajikistan,1.23
BlanketGen,DEFAULT,9,Tajikistan,0.83
BlanketGen,DEFAULT,10,Tajikistan,0.62
BlanketGen,DEFAULT,11,Tajikistan,0.51
BlanketGen,DEFAULT,12,Tajikistan,0.44
BlanketGen,DEFAULT,1,Tanzania,2.39
BlanketGen,DEFAULT,2,Tanzania,2.42
BlanketGen,DEFAULT,3,Tanzania,2.45
BlanketGen,DEFAULT,4,Tanzania,2.34
BlanketGen,DEFAULT,5,Tanzania,1.89
BlanketGen,DEFAULT,6,Tanzania,1.47
BlanketGen,DEFAULT,7,Tanzania,1.38
BlanketGen,DEFAULT,8,Tanzania,1.44
BlanketGen,DEFAULT,9,Tanzania,1.6
BlanketGen,DEFAULT,10,Tanzania,1.92
BlanketGen,DEFAULT,11,Tanzania,2.25
BlanketGen,DEFAULT,12,Tanzania,2.42
BlanketGen,DEFAULT,1,Thailand,2.16
BlanketGen,DEFAULT,2,Thailand,3.17
BlanketGen,DEFAULT,3,Thailand,6.82
BlanketGen,DEFAULT,4,Thailand,1E+15
BlanketGen,DEFAULT,5,Thailand,1E+15
BlanketGen,DEFAULT,6,Thailand,1E+15
BlanketGen,DEFAULT,7,Thailand,1E+15
BlanketGen,DEFAULT,8,Thailand,1E+15
BlanketGen,DEFAULT,9,Thailand,45
BlanketGen,DEFAULT,10,Thailand,11.25
BlanketGen,DEFAULT,11,Thailand,4.25
BlanketGen,DEFAULT,12,Thailand,2.39
BlanketGen,DEFAULT,1,The Bahamas,2.3
BlanketGen,DEFAULT,2,The Bahamas,2.45
BlanketGen,DEFAULT,3,The Bahamas,2.74
BlanketGen,DEFAULT,4,The Bahamas,3.69
BlanketGen,DEFAULT,5,The Bahamas,8.33
BlanketGen,DEFAULT,6,The Bahamas,1E+15
BlanketGen,DEFAULT,7,The Bahamas,1E+15
BlanketGen,DEFAULT,8,The Bahamas,1E+15
BlanketGen,DEFAULT,9,The Bahamas,1E+15
BlanketGen,DEFAULT,10,The Bahamas,15
BlanketGen,DEFAULT,11,The Bahamas,4.79
BlanketGen,DEFAULT,12,The Bahamas,2.96
BlanketGen,DEFAULT,1,The Gambia,1.64
BlanketGen,DEFAULT,2,The Gambia,2.39
BlanketGen,DEFAULT,3,The Gambia,3.13
BlanketGen,DEFAULT,4,The Gambia,5.23
BlanketGen,DEFAULT,5,The Gambia,14.06
BlanketGen,DEFAULT,6,The Gambia,1E+15
BlanketGen,DEFAULT,7,The Gambia,75
BlanketGen,DEFAULT,8,The Gambia,25
BlanketGen,DEFAULT,9,The Gambia,12.5
BlanketGen,DEFAULT,10,The Gambia,11.84
BlanketGen,DEFAULT,11,The Gambia,3.41
BlanketGen,DEFAULT,12,The Gambia,1.79
BlanketGen,DEFAULT,1,The Netherlands,0.53
BlanketGen,DEFAULT,2,The Netherlands,0.52
BlanketGen,DEFAULT,3,The Netherlands,0.58
BlanketGen,DEFAULT,4,The Netherlands,0.63
BlanketGen,DEFAULT,5,The Netherlands,0.77
BlanketGen,DEFAULT,6,The Netherlands,0.95
BlanketGen,DEFAULT,7,The Netherlands,1.15
BlanketGen,DEFAULT,8,The Netherlands,1.14
BlanketGen,DEFAULT,9,The Netherlands,0.96
BlanketGen,DEFAULT,10,The Netherlands,0.77
BlanketGen,DEFAULT,11,The Netherlands,0.63
BlanketGen,DEFAULT,12,The Netherlands,0.58
BlanketGen,DEFAULT,1,Timor-Leste,1E+15
BlanketGen,DEFAULT,2,Timor-Leste,1E+15
BlanketGen,DEFAULT,3,Timor-Leste,1E+15
BlanketGen,DEFAULT,4,Timor-Leste,1E+15
BlanketGen,DEFAULT,5,Timor-Leste,1E+15
BlanketGen,DEFAULT,6,Timor-Leste,112.5
BlanketGen,DEFAULT,7,Timor-Leste,10.23
BlanketGen,DEFAULT,8,Timor-Leste,7.03
BlanketGen,DEFAULT,9,Timor-Leste,7.03
BlanketGen,DEFAULT,10,Timor-Leste,18.75
BlanketGen,DEFAULT,11,Timor-Leste,1E+15
BlanketGen,DEFAULT,12,Timor-Leste,1E+15
BlanketGen,DEFAULT,1,Togo,4.69
BlanketGen,DEFAULT,2,Togo,20.45
BlanketGen,DEFAULT,3,Togo,1E+15
BlanketGen,DEFAULT,4,Togo,1E+15
BlanketGen,DEFAULT,5,Togo,1E+15
BlanketGen,DEFAULT,6,Togo,12.5
BlanketGen,DEFAULT,7,Togo,7.76
BlanketGen,DEFAULT,8,Togo,6.62
BlanketGen,DEFAULT,9,Togo,6.82
BlanketGen,DEFAULT,10,Togo,7.03
BlanketGen,DEFAULT,11,Togo,5
BlanketGen,DEFAULT,12,Togo,4.09
BlanketGen,DEFAULT,1,Tokelau,1E+15
BlanketGen,DEFAULT,2,Tokelau,1E+15
BlanketGen,DEFAULT,3,Tokelau,1E+15
BlanketGen,DEFAULT,4,Tokelau,1E+15
BlanketGen,DEFAULT,5,Tokelau,1E+15
BlanketGen,DEFAULT,6,Tokelau,18.75
BlanketGen,DEFAULT,7,Tokelau,10.71
BlanketGen,DEFAULT,8,Tokelau,12.5
BlanketGen,DEFAULT,9,Tokelau,13.24
BlanketGen,DEFAULT,10,Tokelau,37.5
BlanketGen,DEFAULT,11,Tokelau,1E+15
BlanketGen,DEFAULT,12,Tokelau,1E+15
BlanketGen,DEFAULT,1,Tonga,1E+15
BlanketGen,DEFAULT,2,Tonga,1E+15
BlanketGen,DEFAULT,3,Tonga,1E+15
BlanketGen,DEFAULT,4,Tonga,1E+15
BlanketGen,DEFAULT,5,Tonga,1E+15
BlanketGen,DEFAULT,6,Tonga,1E+15
BlanketGen,DEFAULT,7,Tonga,32.14
BlanketGen,DEFAULT,8,Tonga,28.13
BlanketGen,DEFAULT,9,Tonga,112.5
BlanketGen,DEFAULT,10,Tonga,1E+15
BlanketGen,DEFAULT,11,Tonga,1E+15
BlanketGen,DEFAULT,12,Tonga,1E+15
BlanketGen,DEFAULT,1,Trinidad and Tobago,7.03
BlanketGen,DEFAULT,2,Trinidad and Tobago,7.03
BlanketGen,DEFAULT,3,Trinidad and Tobago,11.84
BlanketGen,DEFAULT,4,Trinidad and Tobago,112.5
BlanketGen,DEFAULT,5,Trinidad and Tobago,1E+15
BlanketGen,DEFAULT,6,Trinidad and Tobago,1E+15
BlanketGen,DEFAULT,7,Trinidad and Tobago,112.5
BlanketGen,DEFAULT,8,Trinidad and Tobago,112.5
BlanketGen,DEFAULT,9,Trinidad and Tobago,112.5
BlanketGen,DEFAULT,10,Trinidad and Tobago,75
BlanketGen,DEFAULT,11,Trinidad and Tobago,32.14
BlanketGen,DEFAULT,12,Trinidad and Tobago,11.84
BlanketGen,DEFAULT,1,Tunisia,0.71
BlanketGen,DEFAULT,2,Tunisia,0.72
BlanketGen,DEFAULT,3,Tunisia,0.8
BlanketGen,DEFAULT,4,Tunisia,0.93
BlanketGen,DEFAULT,5,Tunisia,1.23
BlanketGen,DEFAULT,6,Tunisia,2.01
BlanketGen,DEFAULT,7,Tunisia,3.31
BlanketGen,DEFAULT,8,Tunisia,3.95
BlanketGen,DEFAULT,9,Tunisia,2.53
BlanketGen,DEFAULT,10,Tunisia,1.43
BlanketGen,DEFAULT,11,Tunisia,0.95
BlanketGen,DEFAULT,12,Tunisia,0.76
BlanketGen,DEFAULT,1,Turkey,0.49
BlanketGen,DEFAULT,2,Turkey,0.51
BlanketGen,DEFAULT,3,Turkey,0.57
BlanketGen,DEFAULT,4,Turkey,0.69
BlanketGen,DEFAULT,5,Turkey,0.88
BlanketGen,DEFAULT,6,Turkey,1.17
BlanketGen,DEFAULT,7,Turkey,1.62
BlanketGen,DEFAULT,8,Turkey,1.56
BlanketGen,DEFAULT,9,Turkey,1.09
BlanketGen,DEFAULT,10,Turkey,0.79
BlanketGen,DEFAULT,11,Turkey,0.63
BlanketGen,DEFAULT,12,Turkey,0.54
BlanketGen,DEFAULT,1,Turkmenistan,0.48
BlanketGen,DEFAULT,2,Turkmenistan,0.5
BlanketGen,DEFAULT,3,Turkmenistan,0.61
BlanketGen,DEFAULT,4,Turkmenistan,0.88
BlanketGen,DEFAULT,5,Turkmenistan,1.36
BlanketGen,DEFAULT,6,Turkmenistan,2.5
BlanketGen,DEFAULT,7,Turkmenistan,5
BlanketGen,DEFAULT,8,Turkmenistan,2.85
BlanketGen,DEFAULT,9,Turkmenistan,1.23
BlanketGen,DEFAULT,10,Turkmenistan,0.77
BlanketGen,DEFAULT,11,Turkmenistan,0.59
BlanketGen,DEFAULT,12,Turkmenistan,0.51
BlanketGen,DEFAULT,1,Turks and Caicos Islands,10.23
BlanketGen,DEFAULT,2,Turks and Caicos Islands,10.23
BlanketGen,DEFAULT,3,Turks and Caicos Islands,18.75
BlanketGen,DEFAULT,4,Turks and Caicos Islands,112.5
BlanketGen,DEFAULT,5,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,6,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,7,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,8,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,9,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,10,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,11,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,12,Turks and Caicos Islands,112.5
BlanketGen,DEFAULT,1,Tuvalu,1E+15
BlanketGen,DEFAULT,2,Tuvalu,1E+15
BlanketGen,DEFAULT,3,Tuvalu,1E+15
BlanketGen,DEFAULT,4,Tuvalu,1E+15
BlanketGen,DEFAULT,5,Tuvalu,1E+15
BlanketGen,DEFAULT,6,Tuvalu,1E+15
BlanketGen,DEFAULT,7,Tuvalu,1E+15
BlanketGen,DEFAULT,8,Tuvalu,1E+15
BlanketGen,DEFAULT,9,Tuvalu,1E+15
BlanketGen,DEFAULT,10,Tuvalu,1E+15
BlanketGen,DEFAULT,11,Tuvalu,1E+15
BlanketGen,DEFAULT,12,Tuvalu,1E+15
BlanketGen,DEFAULT,1,U.S. Virgin Islands,4.09
BlanketGen,DEFAULT,2,U.S. Virgin Islands,4.02
BlanketGen,DEFAULT,3,U.S. Virgin Islands,4.33
BlanketGen,DEFAULT,4,U.S. Virgin Islands,6.43
BlanketGen,DEFAULT,5,U.S. Virgin Islands,16.07
BlanketGen,DEFAULT,6,U.S. Virgin Islands,1E+15
BlanketGen,DEFAULT,7,U.S. Virgin Islands,1E+15
BlanketGen,DEFAULT,8,U.S. Virgin Islands,1E+15
BlanketGen,DEFAULT,9,U.S. Virgin Islands,75
BlanketGen,DEFAULT,10,U.S. Virgin Islands,17.31
BlanketGen,DEFAULT,11,U.S. Virgin Islands,8.33
BlanketGen,DEFAULT,12,U.S. Virgin Islands,5.23
BlanketGen,DEFAULT,1,Uganda,1.47
BlanketGen,DEFAULT,2,Uganda,1.54
BlanketGen,DEFAULT,3,Uganda,1.63
BlanketGen,DEFAULT,4,Uganda,1.65
BlanketGen,DEFAULT,5,Uganda,1.6
BlanketGen,DEFAULT,6,Uganda,1.48
BlanketGen,DEFAULT,7,Uganda,1.4
BlanketGen,DEFAULT,8,Uganda,1.43
BlanketGen,DEFAULT,9,Uganda,1.42
BlanketGen,DEFAULT,10,Uganda,1.49
BlanketGen,DEFAULT,11,Uganda,1.48
BlanketGen,DEFAULT,12,Uganda,1.43
BlanketGen,DEFAULT,1,Ukraine,0.41
BlanketGen,DEFAULT,2,Ukraine,0.42
BlanketGen,DEFAULT,3,Ukraine,0.49
BlanketGen,DEFAULT,4,Ukraine,0.64
BlanketGen,DEFAULT,5,Ukraine,0.89
BlanketGen,DEFAULT,6,Ukraine,1.2
BlanketGen,DEFAULT,7,Ukraine,1.46
BlanketGen,DEFAULT,8,Ukraine,1.33
BlanketGen,DEFAULT,9,Ukraine,0.91
BlanketGen,DEFAULT,10,Ukraine,0.66
BlanketGen,DEFAULT,11,Ukraine,0.53
BlanketGen,DEFAULT,12,Ukraine,0.45
BlanketGen,DEFAULT,1,United Arab Emirates,1.18
BlanketGen,DEFAULT,2,United Arab Emirates,1.31
BlanketGen,DEFAULT,3,United Arab Emirates,1.73
BlanketGen,DEFAULT,4,United Arab Emirates,3.13
BlanketGen,DEFAULT,5,United Arab Emirates,56.25
BlanketGen,DEFAULT,6,United Arab Emirates,1E+15
BlanketGen,DEFAULT,7,United Arab Emirates,1E+15
BlanketGen,DEFAULT,8,United Arab Emirates,1E+15
BlanketGen,DEFAULT,9,United Arab Emirates,1E+15
BlanketGen,DEFAULT,10,United Arab Emirates,7.76
BlanketGen,DEFAULT,11,United Arab Emirates,2.14
BlanketGen,DEFAULT,12,United Arab Emirates,1.43
BlanketGen,DEFAULT,1,United Kingdom,0.56
BlanketGen,DEFAULT,2,United Kingdom,0.55
BlanketGen,DEFAULT,3,United Kingdom,0.59
BlanketGen,DEFAULT,4,United Kingdom,0.63
BlanketGen,DEFAULT,5,United Kingdom,0.73
BlanketGen,DEFAULT,6,United Kingdom,0.87
BlanketGen,DEFAULT,7,United Kingdom,1.02
BlanketGen,DEFAULT,8,United Kingdom,1.01
BlanketGen,DEFAULT,9,United Kingdom,0.87
BlanketGen,DEFAULT,10,United Kingdom,0.74
BlanketGen,DEFAULT,11,United Kingdom,0.63
BlanketGen,DEFAULT,12,United Kingdom,0.57
BlanketGen,DEFAULT,1,United States,0.54
BlanketGen,DEFAULT,2,United States,0.57
BlanketGen,DEFAULT,3,United States,0.68
BlanketGen,DEFAULT,4,United States,0.88
BlanketGen,DEFAULT,5,United States,1.3
BlanketGen,DEFAULT,6,United States,2.18
BlanketGen,DEFAULT,7,United States,3.52
BlanketGen,DEFAULT,8,United States,3.04
BlanketGen,DEFAULT,9,United States,1.76
BlanketGen,DEFAULT,10,United States,0.9
BlanketGen,DEFAULT,11,United States,0.66
BlanketGen,DEFAULT,12,United States,0.57
BlanketGen,DEFAULT,1,Uruguay,1.89
BlanketGen,DEFAULT,2,Uruguay,1.89
BlanketGen,DEFAULT,3,Uruguay,1.49
BlanketGen,DEFAULT,4,Uruguay,1.07
BlanketGen,DEFAULT,5,Uruguay,0.88
BlanketGen,DEFAULT,6,Uruguay,0.74
BlanketGen,DEFAULT,7,Uruguay,0.73
BlanketGen,DEFAULT,8,Uruguay,0.76
BlanketGen,DEFAULT,9,Uruguay,0.83
BlanketGen,DEFAULT,10,Uruguay,0.95
BlanketGen,DEFAULT,11,Uruguay,1.18
BlanketGen,DEFAULT,12,Uruguay,1.53
BlanketGen,DEFAULT,1,Uzbekistan,0.43
BlanketGen,DEFAULT,2,Uzbekistan,0.45
BlanketGen,DEFAULT,3,Uzbekistan,0.57
BlanketGen,DEFAULT,4,Uzbekistan,0.81
BlanketGen,DEFAULT,5,Uzbekistan,1.17
BlanketGen,DEFAULT,6,Uzbekistan,1.84
BlanketGen,DEFAULT,7,Uzbekistan,2.65
BlanketGen,DEFAULT,8,Uzbekistan,1.74
BlanketGen,DEFAULT,9,Uzbekistan,1
BlanketGen,DEFAULT,10,Uzbekistan,0.68
BlanketGen,DEFAULT,11,Uzbekistan,0.54
BlanketGen,DEFAULT,12,Uzbekistan,0.47
BlanketGen,DEFAULT,1,Vanuatu,13.24
BlanketGen,DEFAULT,2,Vanuatu,18.75
BlanketGen,DEFAULT,3,Vanuatu,14.06
BlanketGen,DEFAULT,4,Vanuatu,7.76
BlanketGen,DEFAULT,5,Vanuatu,5
BlanketGen,DEFAULT,6,Vanuatu,3.81
BlanketGen,DEFAULT,7,Vanuatu,3
BlanketGen,DEFAULT,8,Vanuatu,2.78
BlanketGen,DEFAULT,9,Vanuatu,3.04
BlanketGen,DEFAULT,10,Vanuatu,3.63
BlanketGen,DEFAULT,11,Vanuatu,5.11
BlanketGen,DEFAULT,12,Vanuatu,7.26
BlanketGen,DEFAULT,1,Venezuela,2.56
BlanketGen,DEFAULT,2,Venezuela,2.74
BlanketGen,DEFAULT,3,Venezuela,3.17
BlanketGen,DEFAULT,4,Venezuela,4.5
BlanketGen,DEFAULT,5,Venezuela,5.23
BlanketGen,DEFAULT,6,Venezuela,4.69
BlanketGen,DEFAULT,7,Venezuela,4.09
BlanketGen,DEFAULT,8,Venezuela,4.25
BlanketGen,DEFAULT,9,Venezuela,4.33
BlanketGen,DEFAULT,10,Venezuela,4.17
BlanketGen,DEFAULT,11,Venezuela,3.63
BlanketGen,DEFAULT,12,Venezuela,2.96
BlanketGen,DEFAULT,1,Vietnam,1.81
BlanketGen,DEFAULT,2,Vietnam,2.06
BlanketGen,DEFAULT,3,Vietnam,3
BlanketGen,DEFAULT,4,Vietnam,6.25
BlanketGen,DEFAULT,5,Vietnam,28.13
BlanketGen,DEFAULT,6,Vietnam,1E+15
BlanketGen,DEFAULT,7,Vietnam,1E+15
BlanketGen,DEFAULT,8,Vietnam,1E+15
BlanketGen,DEFAULT,9,Vietnam,15
BlanketGen,DEFAULT,10,Vietnam,5.63
BlanketGen,DEFAULT,11,Vietnam,3.36
BlanketGen,DEFAULT,12,Vietnam,2.16
BlanketGen,DEFAULT,1,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,2,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,3,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,4,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,5,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,6,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,7,Wallis and Futuna,112.5
BlanketGen,DEFAULT,8,Wallis and Futuna,225
BlanketGen,DEFAULT,9,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,10,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,11,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,12,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,1,Yemen,3.75
BlanketGen,DEFAULT,2,Yemen,4.5
BlanketGen,DEFAULT,3,Yemen,11.25
BlanketGen,DEFAULT,4,Yemen,1E+15
BlanketGen,DEFAULT,5,Yemen,1E+15
BlanketGen,DEFAULT,6,Yemen,1E+15
BlanketGen,DEFAULT,7,Yemen,1E+15
BlanketGen,DEFAULT,8,Yemen,1E+15
BlanketGen,DEFAULT,9,Yemen,1E+15
BlanketGen,DEFAULT,10,Yemen,1E+15
BlanketGen,DEFAULT,11,Yemen,5.63
BlanketGen,DEFAULT,12,Yemen,3.88
BlanketGen,DEFAULT,1,Zambia,1.84
BlanketGen,DEFAULT,2,Zambia,1.83
BlanketGen,DEFAULT,3,Zambia,1.72
BlanketGen,DEFAULT,4,Zambia,1.4
BlanketGen,DEFAULT,5,Zambia,1.03
BlanketGen,DEFAULT,6,Zambia,0.84
BlanketGen,DEFAULT,7,Zambia,0.82
BlanketGen,DEFAULT,8,Zambia,0.94
BlanketGen,DEFAULT,9,Zambia,1.3
BlanketGen,DEFAULT,10,Zambia,1.81
BlanketGen,DEFAULT,11,Zambia,1.94
BlanketGen,DEFAULT,12,Zambia,1.89
BlanketGen,DEFAULT,1,Zimbabwe,1.83
BlanketGen,DEFAULT,2,Zimbabwe,1.74
BlanketGen,DEFAULT,3,Zimbabwe,1.55
BlanketGen,DEFAULT,4,Zimbabwe,1.2
BlanketGen,DEFAULT,5,Zimbabwe,0.91
BlanketGen,DEFAULT,6,Zimbabwe,0.76
BlanketGen,DEFAULT,7,Zimbabwe,0.74
BlanketGen,DEFAULT,8,Zimbabwe,0.83
BlanketGen,DEFAULT,9,Zimbabwe,1.09
BlanketGen,DEFAULT,10,Zimbabwe,1.44
BlanketGen,DEFAULT,11,Zimbabwe,1.72
BlanketGen,DEFAULT,12,Zimbabwe,1.79
BlanketGen,DEFAULT,-1,Afghanistan,0.78
BlanketGen,DEFAULT,-1,Albania,0.98
BlanketGen,DEFAULT,-1,Algeria,1.06
BlanketGen,DEFAULT,-1,American Samoa,5.82
BlanketGen,DEFAULT,-1,Angola,1.54
BlanketGen,DEFAULT,-1,Anguilla,1E+15
BlanketGen,DEFAULT,-1,Antigua and Barbuda,168.75
BlanketGen,DEFAULT,-1,Argentina,0.91
BlanketGen,DEFAULT,-1,Armenia,0.53
BlanketGen,DEFAULT,-1,Australia,1.01
BlanketGen,DEFAULT,-1,Austria,0.6
BlanketGen,DEFAULT,-1,Azerbaijan,0.74
BlanketGen,DEFAULT,-1,Bahrain,15.98
BlanketGen,DEFAULT,-1,Bangladesh,4.02
BlanketGen,DEFAULT,-1,Barbados,24.11
BlanketGen,DEFAULT,-1,Belarus,0.58
BlanketGen,DEFAULT,-1,Belgium,0.68
BlanketGen,DEFAULT,-1,Belize,7.78
BlanketGen,DEFAULT,-1,Benin,7.96
BlanketGen,DEFAULT,-1,Bermuda,3.31
BlanketGen,DEFAULT,-1,Bhutan,0.91
BlanketGen,DEFAULT,-1,Bolivia,0.92
BlanketGen,DEFAULT,-1,Bosnia and Herzegovina,0.7
BlanketGen,DEFAULT,-1,Botswana,1.22
BlanketGen,DEFAULT,-1,Brazil,3.04
BlanketGen,DEFAULT,-1,British Virgin Islands,12.92
BlanketGen,DEFAULT,-1,Brunei,25.96
BlanketGen,DEFAULT,-1,Bulgaria,0.71
BlanketGen,DEFAULT,-1,Burkina Faso,8.11
BlanketGen,DEFAULT,-1,Burundi,1.41
BlanketGen,DEFAULT,-1,Cambodia,15.25
BlanketGen,DEFAULT,-1,Cameroon,2.46
BlanketGen,DEFAULT,-1,Canada,0.48
BlanketGen,DEFAULT,-1,Cape Verde,4.26
BlanketGen,DEFAULT,-1,Cayman Islands,108
BlanketGen,DEFAULT,-1,Central African Republic,2.72
BlanketGen,DEFAULT,-1,Chad,3.81
BlanketGen,DEFAULT,-1,Chile,0.8
BlanketGen,DEFAULT,-1,China,0.7
BlanketGen,DEFAULT,-1,Colombia,3.94
BlanketGen,DEFAULT,-1,Comoros,3.94
BlanketGen,DEFAULT,-1,Congo,3.96
BlanketGen,DEFAULT,-1,Cook Islands,1E+15
BlanketGen,DEFAULT,-1,Costa Rica,3.33
BlanketGen,DEFAULT,-1,Cote d'Ivoire,5.42
BlanketGen,DEFAULT,-1,Croatia,0.83
BlanketGen,DEFAULT,-1,Cuba,5.31
BlanketGen,DEFAULT,-1,Curacao,1E+15
BlanketGen,DEFAULT,-1,Czech Republic,0.59
BlanketGen,DEFAULT,-1,Democratic Republic of the Congo,2.36
BlanketGen,DEFAULT,-1,Denmark,0.67
BlanketGen,DEFAULT,-1,Djibouti,50.94
BlanketGen,DEFAULT,-1,Dominica,7.65
BlanketGen,DEFAULT,-1,Dominican Republic,4.96
BlanketGen,DEFAULT,-1,Ecuador,2.8
BlanketGen,DEFAULT,-1,Egypt,1.63
BlanketGen,DEFAULT,-1,El Salvador,3.38
BlanketGen,DEFAULT,-1,Equatorial Guinea,3.3
BlanketGen,DEFAULT,-1,Eritrea,5.18
BlanketGen,DEFAULT,-1,Estonia,0.57
BlanketGen,DEFAULT,-1,Ethiopia,1.27
BlanketGen,DEFAULT,-1,Fiji,7.61
