Day,Month,Year,gglCountry,gglAddress,Type,SubType,TotAffected,DisasterID
18,9,2005,Florida,Tallahassee,Hurricane,TROPICAL STORM RITA ,4888341.0,2005-2662
20,9,2005,Louisiana,Baton Rouge,Hurricane,HURRICANE RITA,1178677.0,2005-2663
20,9,2005,Texas,Austin,Hurricane,HURRICANE RITA,6537846.0,2005-2664
29,8,2005,New York,Albany,Hurricane,HURRICANE KATRINA EVACUATION,5038307.0,2005-2665
29,8,2005,Delaware,Dover,Hurricane,HURRICANE KATRINA EVACUATION,233463.0,2005-2666
12,1,2007,Oklahoma,Oklahoma City,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,975351.0,2007-2667
17,8,2007,Texas,Austin,Hurricane,HURRICANE DEAN,6537846.0,2007-2668
8,12,2007,Missouri,Jefferson City,Severe Ice Storm,SEVERE WINTER STORMS,1557121.0,2007-2669
27,8,2008,Louisiana,Baton Rouge,Hurricane,HURRICANE GUSTAV,1178677.0,2008-2670
27,8,2008,Texas,Austin,Hurricane,HURRICANE GUSTAV,6537846.0,2008-2671
5,9,2008,Florida,Tallahassee,Hurricane,HURRICANE IKE,4888341.0,2008-2672
7,9,2008,Louisiana,Baton Rouge,Hurricane,HURRICANE IKE,1178677.0,2008-2673
11,12,2008,New Hampshire,Concord,Severe Storm(s),SEVERE WINTER STORM,342282.0,2008-2674
11,12,2008,Massachusetts,Boston,Severe Storm(s),SEVERE WINTER STORM,1702384.0,2008-2675
26,1,2009,Arkansas,Little Rock,Severe Ice Storm,SEVERE WINTER STORM,758139.0,2009-2676
27,1,2009,Kentucky,Frankfort,Severe Ice Storm,SEVERE WINTER STORM,1128235.0,2009-2677
26,1,2009,Missouri,Jefferson City,Severe Ice Storm,SEVERE WINTER STORM,1557121.0,2009-2678
28,1,2010,Oklahoma,Oklahoma City,Severe Storm(s),SEVERE WINTER STORM,975351.0,2010-2679
20,1,2010,Arizona,Phoenix,Severe Storm(s),SEVERE WINTER STORM,1661924.0,2010-2680
27,6,2010,Texas,Austin,Hurricane,TROPICAL STORM ALEX,6537846.0,2010-2681
1,9,2010,North Carolina,Raleigh,Hurricane,HURRICANE EARL,2479226.0,2010-2682
1,9,2010,Massachusetts,Boston,Hurricane,HURRICANE EARL,1702384.0,2010-2683
5,4,2011,North Dakota,Bismarck,Flood,FLOODING,174874.0,2011-2684
27,4,2011,Alabama,Montgomery,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",1242731.0,2011-2685
27,4,2011,Mississippi,Jackson,Flood,FLOODING,771497.0,2011-2686
26,4,2011,Tennessee,Nashville,Flood,FLOODING,1649987.0,2011-2687
25,4,2011,Louisiana,Baton Rouge,Flood,FLOODING,1178677.0,2011-2688
17,6,2011,Nebraska,Lincoln,Flood,FLOODING,474849.0,2011-2689
1,6,2011,Kansas,Topeka,Flood,FLOODING,741811.0,2011-2690
1,6,2011,Missouri,Jefferson City,Flood,FLOODING,1557121.0,2011-2691
25,8,2011,North Carolina,Raleigh,Hurricane,HURRICANE IRENE,2479226.0,2011-2692
25,8,2011,New York,Albany,Hurricane,HURRICANE IRENE,5038307.0,2011-2693
26,8,2011,Virginia,Richmond,Hurricane,HURRICANE IRENE,2080266.0,2011-2694
26,8,2011,Massachusetts,Boston,Hurricane,HURRICANE IRENE,1702384.0,2011-2695
26,8,2011,Connecticut,Hartford,Hurricane,HURRICANE IRENE,929265.0,2011-2696
26,8,2011,New Jersey,Trenton,Hurricane,HURRICANE IRENE,2285892.0,2011-2697
26,8,2011,Maryland,Annapolis,Hurricane,HURRICANE IRENE,1501124.0,2011-2698
26,8,2011,Rhode Island,Providence,Hurricane,HURRICANE IRENE,273667.0,2011-2699
26,8,2011,Delaware,Dover,Hurricane,HURRICANE IRENE,233463.0,2011-2700
26,8,2011,Vermont,Montpelier,Hurricane,HURRICANE IRENE,162693.0,2011-2701
26,8,2011,Pennsylvania,Harrisburg,Hurricane,HURRICANE IRENE,3302619.0,2011-2702
3,9,2011,Pennsylvania,Harrisburg,Flood,REMNANTS OF TROPICAL STORM LEE,3302619.0,2011-2703
29,10,2011,Connecticut,Hartford,Severe Storm(s),SEVERE STORM,929265.0,2011-2704
7,9,2011,New York,Albany,Severe Storm(s),REMNANTS OF TROPICAL STORM LEE,5038307.0,2011-2705
29,10,2011,New Hampshire,Concord,Severe Storm(s),SEVERE STORM,342282.0,2011-2706
29,10,2011,Massachusetts,Boston,Severe Storm(s),SEVERE STORM,1702384.0,2011-2707
29,6,2012,West Virginia,Charleston,Severe Storm(s),SEVERE STORMS,481778.0,2012-2708
29,6,2012,Ohio,Columbus,Severe Storm(s),SEVERE STORMS,2999491.0,2012-2709
26,8,2012,Louisiana,Baton Rouge,Hurricane,TROPICAL STORM ISAAC,1178677.0,2012-2710
26,8,2012,Mississippi,Jackson,Hurricane,TROPICAL STORM ISAAC,771497.0,2012-2711
26,10,2012,Maryland,Annapolis,Hurricane,HURRICANE SANDY,1501124.0,2012-2712
27,10,2012,Massachusetts,Boston,Hurricane,HURRICANE SANDY,1702384.0,2012-2713
27,10,2012,New York,Albany,Hurricane,HURRICANE SANDY,5038307.0,2012-2714
26,10,2012,New Jersey,Trenton,Hurricane,HURRICANE SANDY,2285892.0,2012-2715
27,10,2012,Connecticut,Hartford,Hurricane,HURRICANE SANDY,929265.0,2012-2716
26,10,2012,Rhode Island,Providence,Hurricane,HURRICANE SANDY,273667.0,2012-2717
26,10,2012,Pennsylvania,Harrisburg,Hurricane,HURRICANE SANDY,3302619.0,2012-2718
27,10,2012,Delaware,Dover,Hurricane,HURRICANE SANDY,233463.0,2012-2719
29,10,2012,West Virginia,Charleston,Hurricane,HURRICANE SANDY,481778.0,2012-2720
26,10,2012,Virginia,Richmond,Hurricane,HURRICANE SANDY,2080266.0,2012-2721
26,10,2012,New Hampshire,Concord,Hurricane,HURRICANE SANDY,342282.0,2012-2722
8,2,2013,Connecticut,Hartford,Severe Storm(s),SEVERE WINTER STORM,929265.0,2013-2723
22,4,2013,North Dakota,Bismarck,Flood,FLOODING,174874.0,2013-2724
11,9,2013,Colorado,Denver,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1307591.0,2013-2725
10,2,2014,Georgia,Atlanta,Severe Ice Storm,SEVERE WINTER STORM,2518790.0,2014-2726
4,2,2014,Pennsylvania,Harrisburg,Severe Ice Storm,SEVERE WINTER STORM,3302619.0,2014-2727
10,2,2014,South Carolina,Columbia,Severe Ice Storm,SEVERE WINTER STORM,1202595.0,2014-2728
13,8,2015,Washington,Olympia,Fire,WILDFIRES,1748380.0,2015-2729
1,10,2015,South Carolina,Columbia,Severe Storm(s),SEVERE STORMS AND FLOODING,1202595.0,2015-2730
9,7,2014,Washington,Olympia,Fire,WILDFIRES,1748380.0,2014-2731
22,3,2014,Washington,Olympia,Mud/Landslide,FLOODING AND MUDSLIDES,1748380.0,2014-2732
22,12,2015,Missouri,Jefferson City,Flood,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1557121.0,2015-2733
28,12,2015,Louisiana,Baton Rouge,Flood,FLOODING,1178677.0,2015-2734
3,10,2016,Florida,Tallahassee,Hurricane,HURRICANE MATTHEW,4888341.0,2016-2735
4,10,2016,South Carolina,Columbia,Hurricane,HURRICANE MATTHEW,1202595.0,2016-2736
4,10,2016,Georgia,Atlanta,Hurricane,HURRICANE MATTHEW,2518790.0,2016-2737
4,10,2016,North Carolina,Raleigh,Hurricane,HURRICANE MATTHEW,2479226.0,2016-2738
27,8,2017,Louisiana,Baton Rouge,Hurricane,TROPICAL STORM HARVEY,1178677.0,2017-2739
6,9,2017,South Carolina,Columbia,Hurricane,HURRICANE IRMA,1202595.0,2017-2740
4,9,2017,Florida,Tallahassee,Hurricane,HURRICANE IRMA,4888341.0,2017-2741
7,9,2017,Georgia,Atlanta,Hurricane,HURRICANE IRMA,2518790.0,2017-2742
8,9,2017,Alabama,Montgomery,Hurricane,HURRICANE IRMA,1242731.0,2017-2743
5,10,2017,Louisiana,Baton Rouge,Hurricane,TROPICAL STORM NATE,1178677.0,2017-2744
6,10,2017,Alabama,Montgomery,Hurricane,HURRICANE NATE,1242731.0,2017-2745
6,10,2017,Mississippi,Jackson,Hurricane,HURRICANE NATE,771497.0,2017-2746
4,12,2017,California,Sacramento,Fire,WILDFIRES,9686029.0,2017-2747
4,4,2011,Ohio,Columbus,Severe Storm(s),SEVERE STORMS AND FLOODING,2999491.0,2011-2748
18,6,2011,Tennessee,Nashville,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",1649987.0,2011-2749
7,10,2017,Florida,Tallahassee,Hurricane,HURRICANE NATE,4888341.0,2017-2750
26,5,2011,Vermont,Montpelier,Severe Storm(s),SEVERE STORMS AND FLOODING,162693.0,2011-2751
25,4,2011,Pennsylvania,Harrisburg,Severe Storm(s),SEVERE STORMS AND FLOODING,3302619.0,2011-2752
24,5,2011,Arkansas,Little Rock,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",758139.0,2011-2753
18,5,2011,Wyoming,Cheyenne,Severe Storm(s),"SEVERE STORMS, FLOODING, AND LANDSLIDES",146543.0,2011-2754
26,5,2011,New Hampshire,Concord,Flood,SEVERE STORMS AND FLOODING,342282.0,2011-2755
19,6,2011,Kentucky,Frankfort,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",1128235.0,2011-2756
1,7,2011,Minnesota,Saint Paul,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES",1379021.0,2011-2757
19,5,2011,Kansas,Topeka,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",741811.0,2011-2758
18,4,2011,Utah,Salt Lake City,Flood,FLOODING,718610.0,2011-2759
24,5,2011,Nebraska,Lincoln,Flood,FLOODING,474849.0,2011-2760
19,6,2011,Nebraska,Lincoln,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT LINE WINDS, AND FLOODING",474849.0,2011-2761
9,7,2011,Iowa,Des Moines,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",792052.0,2011-2762
26,8,2011,New York,Albany,Hurricane,HURRICANE IRENE,5038307.0,2011-2763
27,7,2011,Iowa,Des Moines,Severe Storm(s),SEVERE STORMS AND FLOODING,792052.0,2011-2764
27,8,2011,New Jersey,Trenton,Hurricane,HURRICANE IRENE,2285892.0,2011-2765
27,8,2011,Connecticut,Hartford,Hurricane,TROPICAL STORM IRENE,929265.0,2011-2766
27,8,2011,Vermont,Montpelier,Hurricane,TROPICAL STORM IRENE,162693.0,2011-2767
26,8,2011,New Hampshire,Concord,Hurricane,TROPICAL STORM IRENE,342282.0,2011-2768
27,8,2011,Rhode Island,Providence,Hurricane,TROPICAL STORM IRENE,273667.0,2011-2769
27,8,2011,Massachusetts,Boston,Hurricane,TROPICAL STORM IRENE,1702384.0,2011-2770
13,8,2011,New Jersey,Trenton,Severe Storm(s),SEVERE STORMS AND FLOODING,2285892.0,2011-2771
24,8,2011,Maryland,Annapolis,Hurricane,HURRICANE IRENE,1501124.0,2011-2772
6,9,2011,Maryland,Annapolis,Flood,REMNANTS OF TROPICAL STORM LEE,1501124.0,2011-2773
28,9,2011,New Jersey,Trenton,Severe Storm(s),REMNANTS OF TROPICAL STORM LEE,2285892.0,2011-2774
27,8,2011,Maine,Augusta,Hurricane,TROPICAL STORM IRENE,345374.0,2011-2775
25,8,2011,Delaware,Dover,Hurricane,HURRICANE IRENE,233463.0,2011-2776
1,9,2011,Louisiana,Baton Rouge,Coastal Storm,TROPICAL STORM LEE,1178677.0,2011-2777
8,9,2011,Virginia,Richmond,Severe Storm(s),THE REMNANTS OF TROPICAL STORM LEE,2080266.0,2011-2778
23,8,2011,Virginia,Richmond,Earthquake,EARTHQUAKE,2080266.0,2011-2779
20,5,2011,Vermont,Montpelier,Severe Storm(s),SEVERE STORMS AND FLOODING,162693.0,2011-2780
29,10,2011,New Jersey,Trenton,Severe Storm(s),SEVERE STORM,2285892.0,2011-2781
19,8,2011,New Mexico,Santa Fe,Flood,FLOODING,535387.0,2011-2782
17,1,2012,Oregon,Salem,Flood,"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES",996079.0,2012-2783
14,1,2012,Washington,Olympia,Severe Storm(s),"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES",1748380.0,2012-2784
22,1,2012,Alabama,Montgomery,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1242731.0,2012-2785
8,11,2011,Alaska,Juneau,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,184660.0,2011-2786
15,11,2011,Alaska,Juneau,Severe Storm(s),SEVERE STORM,184660.0,2011-2787
30,11,2011,Utah,Salt Lake City,Severe Storm(s),SEVERE STORM,718610.0,2011-2788
29,2,2012,Kentucky,Frankfort,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING",1128235.0,2012-2789
29,2,2012,West Virginia,Charleston,Severe Storm(s),"SEVERE STORMS, TORNADOES, FLOODING, MUDSLIDES, AND LANDSLIDES",481778.0,2012-2790
14,4,2012,Kansas,Topeka,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",741811.0,2012-2791
29,2,2012,Indiana,Indianapolis,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1685789.0,2012-2792
29,2,2012,Tennessee,Nashville,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND ",1649987.0,2012-2793
15,3,2012,West Virginia,Charleston,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANSLIDES",481778.0,2012-2794
28,4,2012,Oklahoma,Oklahoma City,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",975351.0,2012-2795
29,5,2012,Vermont,Montpelier,Severe Storm(s),"SEVERE STORM, TORNADO, AND FLOODING",162693.0,2012-2796
23,6,2012,Florida,Tallahassee,Severe Storm(s),TROPICAL STORM DEBBY,4888341.0,2012-2797
29,5,2012,New Hampshire,Concord,Severe Storm(s),SEVERE STORM AND FLOODING,342282.0,2012-2798
14,6,2012,Minnesota,Saint Paul,Severe Storm(s),SEVERE STORMS AND FLOODING,1379021.0,2012-2799
30,6,2012,New Jersey,Trenton,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2285892.0,2012-2800
29,6,2012,Virginia,Richmond,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2080266.0,2012-2801
29,6,2012,Maryland,Annapolis,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,1501124.0,2012-2802
19,6,2012,Wisconsin,Madison,Severe Storm(s),SEVERE STORMS AND FLOODING,1478616.0,2012-2803
22,6,2012,New Mexico,Santa Fe,Flood,FLOODING,535387.0,2012-2804
26,8,2012,Alabama,Montgomery,Hurricane,HURRICANE ISAAC,1242731.0,2012-2805
20,7,2012,Washington,Olympia,Severe Storm(s),"SEVERE STORM, STRAIGHT-LINE WINDS, AND FLOODING",1748380.0,2012-2806
27,8,2012,Florida,Tallahassee,Hurricane,HURRICANE ISAAC,4888341.0,2012-2807
11,9,2012,Utah,Salt Lake City,Flood,SEVERE STORM AND FLOODING,718610.0,2012-2808
25,12,2012,Arkansas,Little Rock,Severe Ice Storm,SEVERE WINTER STORM,758139.0,2012-2809
8,1,2013,Louisiana,Baton Rouge,Severe Storm(s),SEVERE STORMS AND FLOODING,1178677.0,2013-2810
10,2,2013,Mississippi,Jackson,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",771497.0,2013-2811
15,9,2012,Alaska,Juneau,Severe Storm(s),"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, AND LANDSLIDES",184660.0,2012-2812
29,10,2012,Ohio,Columbus,Hurricane,SEVERE STORMS AND FLOODING DUE TO THE REMNANTS OF HURRICANE SANDY,2999491.0,2012-2813
15,12,2012,Arizona,Phoenix,Freezing,SEVERE FREEZE,1661924.0,2012-2814
8,2,2013,New Hampshire,Concord,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,342282.0,2013-2815
14,1,2013,North Carolina,Raleigh,Mud/Landslide,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2479226.0,2013-2816
24,2,2013,Oklahoma,Oklahoma City,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,975351.0,2013-2817
8,2,2013,Maine,Augusta,Severe Storm(s),"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",345374.0,2013-2818
8,2,2013,New York,Albany,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,5038307.0,2013-2819
8,2,2013,Rhode Island,Providence,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,273667.0,2013-2820
8,2,2013,Massachusetts,Boston,Severe Storm(s),"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",1702384.0,2013-2821
9,4,2013,Minnesota,Saint Paul,Severe Storm(s),SEVERE WINTER STORM,1379021.0,2013-2822
8,4,2013,South Dakota,Pierre,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,211687.0,2013-2823
9,4,2013,Iowa,Des Moines,Severe Storm(s),SEVERE WINTER STORM,792052.0,2013-2824
16,4,2013,Illinois,Springfield,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",3335964.0,2013-2825
18,5,2013,Oklahoma,Oklahoma City,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",975351.0,2013-2826
17,4,2013,Iowa,Des Moines,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",792052.0,2013-2827
16,4,2013,Michigan,Lansing,Flood,FLOODING ,2569746.0,2013-2828
30,5,2013,Arkansas,Little Rock,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",758139.0,2013-2829
19,5,2013,Iowa,Des Moines,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",792052.0,2013-2830
22,5,2013,Vermont,Montpelier,Flood,SEVERE STORMS AND FLOODING,162693.0,2013-2831
24,5,2013,South Dakota,Pierre,Severe Storm(s),"SEVERE STORMS, TORNADO, AND FLOODING",211687.0,2013-2832
17,5,2013,Alaska,Juneau,Flood,FLOODING,184660.0,2013-2833
25,5,2013,North Dakota,Bismarck,Flood,SEVERE STORMS AND FLOODING,174874.0,2013-2834
19,5,2013,Montana,Helena,Flood,FLOODING ,257248.0,2013-2835
17,5,2013,North Dakota,Bismarck,Severe Storm(s),SEVERE STORMS AND FLOODING,174874.0,2013-2836
26,6,2013,New York,Albany,Flood,SEVERE STORMS AND FLOODING,5038307.0,2013-2837
29,5,2013,Missouri,Jefferson City,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",1557121.0,2013-2838
20,6,2013,Minnesota,Saint Paul,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",1379021.0,2013-2839
13,6,2013,West Virginia,Charleston,Flood,SEVERE STORMS AND FLOODING,481778.0,2013-2840
19,6,2013,South Dakota,Pierre,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING ",211687.0,2013-2841
21,6,2013,Iowa,Des Moines,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",792052.0,2013-2842
11,6,2013,Colorado,Denver,Fire,ROYAL GORGE FIRE,1307591.0,2013-2843
2,7,2013,Florida,Tallahassee,Severe Storm(s),SEVERE STORMS AND FLOODING,4888341.0,2013-2844
25,6,2013,Vermont,Montpelier,Flood,SEVERE STORMS AND FLOODING,162693.0,2013-2845
20,6,2013,Wisconsin,Madison,Severe Storm(s),"SEVERE STORMS, FLOODING, AND MUDSLIDES",1478616.0,2013-2846
26,6,2013,New Hampshire,Concord,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",342282.0,2013-2847
8,8,2013,Arkansas,Little Rock,Severe Storm(s),SEVERE STORMS AND FLOODING,758139.0,2013-2848
2,8,2013,Missouri,Jefferson City,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS AND FLOODING",1557121.0,2013-2849
3,7,2013,North Carolina,Raleigh,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2479226.0,2013-2850
29,7,2013,California,Sacramento,Fire,WILDFIRE,9686029.0,2013-2851
23,7,2013,New Mexico,Santa Fe,Severe Storm(s),SEVERE STORMS AND FLOODING ,535387.0,2013-2852
19,7,2013,New Mexico,Santa Fe,Severe Storm(s),SEVERE STORMS AND FLOODING,535387.0,2013-2853
26,6,2013,Pennsylvania,Harrisburg,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",3302619.0,2013-2854
22,7,2013,Kansas,Topeka,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",741811.0,2013-2855
9,9,2013,New Mexico,Santa Fe,Flood,"SEVERE STORMS, FLOODING, AND MUDSLIDES",535387.0,2013-2856
13,9,2013,New Mexico,Santa Fe,Severe Storm(s),SEVERE STORMS AND FLOODING,535387.0,2013-2857
27,7,2013,North Carolina,Raleigh,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, MUDSLIDES",2479226.0,2013-2858
4,10,2013,North Dakota,Bismarck,Severe Storm(s),SEVERE WINTER STORM,174874.0,2013-2859
2,10,2013,Nebraska,Lincoln,Severe Storm(s),"SEVERE STORMS, WINTER STORMS, TORNADOES AND FLOODING",474849.0,2013-2860
3,10,2013,South Dakota,Pierre,Severe Storm(s),"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",211687.0,2013-2861
17,11,2013,Illinois,Springfield,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",3335964.0,2013-2862
5,12,2013,Arkansas,Little Rock,Severe Ice Storm,SEVERE WINTER STORM,758139.0,2013-2863
30,10,2013,Texas,Austin,Severe Storm(s),SEVERE STORMS AND FLOODING,6537846.0,2013-2864
5,11,2013,Alaska,Juneau,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",184660.0,2013-2865
17,8,2013,California,Sacramento,Fire,RIM FIRE,9686029.0,2013-2866
27,10,2013,Alaska,Juneau,Flood,FLOODING,184660.0,2013-2867
5,12,2013,Oklahoma,Oklahoma City,Severe Storm(s),SEVERE WINTER STORM,975351.0,2013-2868
20,12,2013,Vermont,Montpelier,Severe Ice Storm,SEVERE WINTER STORMS,162693.0,2013-2869
6,3,2014,North Carolina,Raleigh,Severe Ice Storm,SEVERE WINTER STORM,2479226.0,2014-2870
6,2,2014,Oregon,Salem,Severe Storm(s),SEVERE WINTER STORM,996079.0,2014-2871
2,3,2014,Tennessee,Nashville,Severe Ice Storm,SEVERE WINTER STORM,1649987.0,2014-2872
12,2,2014,Maryland,Annapolis,Severe Storm(s),SNOWSTORM,1501124.0,2014-2873
1,3,2014,Montana,Helena,Flood,ICE JAMS AND FLOODING,257248.0,2014-2874
5,1,2014,Indiana,Indianapolis,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,1685789.0,2014-2875
27,4,2014,Arkansas,Little Rock,Severe Storm(s),"SEVERE STORMS,TORNADOES, AND FLOODING",758139.0,2014-2876
28,4,2014,Mississippi,Jackson,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",771497.0,2014-2877
28,4,2014,Alabama,Montgomery,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1242731.0,2014-2878
28,4,2014,Florida,Tallahassee,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",4888341.0,2014-2879
15,4,2014,Vermont,Montpelier,Flood,SEVERE STORMS AND FLOODING,162693.0,2014-2880
3,6,2014,Iowa,Des Moines,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",792052.0,2014-2881
11,5,2014,Nebraska,Lincoln,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",474849.0,2014-2882
11,6,2014,Minnesota,Saint Paul,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",1379021.0,2014-2883
13,5,2014,New York,Albany,Severe Storm(s),SEVERE STORMS AND FLOODING,5038307.0,2014-2884
14,6,2014,Nebraska,Lincoln,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",474849.0,2014-2885
14,6,2014,Iowa,Des Moines,Flood,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",792052.0,2014-2886
1,6,2014,Nebraska,Lincoln,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",474849.0,2014-2887
13,6,2014,South Dakota,Pierre,Flood,"SEVERE STORMS, TORNADOES, AND FLOODING",211687.0,2014-2888
26,6,2014,Iowa,Des Moines,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",792052.0,2014-2889
25,6,2014,North Dakota,Bismarck,Flood,SEVERE STORMS AND FLOODING,174874.0,2014-2890
5,6,2014,Tennessee,Nashville,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1649987.0,2014-2891
24,8,2014,California,Sacramento,Earthquake,EARTHQUAKE,9686029.0,2014-2892
18,8,2014,Kentucky,Frankfort,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1128235.0,2014-2893
21,8,2014,Montana,Helena,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",257248.0,2014-2894
27,7,2014,New Mexico,Santa Fe,Severe Storm(s),SEVERE STORMS AND FLOODING,535387.0,2014-2895
11,8,2014,Michigan,Lansing,Flood,SEVERE STORMS AND FLOODING,2569746.0,2014-2896
15,9,2014,New Mexico,Santa Fe,Severe Storm(s),SEVERE STORMS AND FLOODING,535387.0,2014-2897
9,9,2014,Missouri,Jefferson City,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1557121.0,2014-2898
7,9,2014,Nevada,Carson City,Flood,SEVERE STORMS AND FLOODING,702143.0,2014-2899
26,1,2015,New Hampshire,Concord,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,342282.0,2015-2900
9,12,2014,Vermont,Montpelier,Severe Storm(s),SEVERE WINTER STORM,162693.0,2014-2901
4,12,2014,California,Sacramento,Flood,"SEVERE STORMS, FLOODING, AND MUDSLIDES",9686029.0,2014-2902
3,3,2015,West Virginia,Charleston,Severe Storm(s),"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES",481778.0,2015-2903
23,12,2014,Mississippi,Jackson,Tornado,SEVERE STORMS AND TORNADOES,771497.0,2014-2904
7,9,2014,Arizona,Phoenix,Flood,SEVERE STORMS AND FLOODING,1661924.0,2014-2905
15,2,2015,Tennessee,Nashville,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,1649987.0,2015-2906
26,1,2015,Rhode Island,Providence,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,273667.0,2015-2907
26,1,2015,Connecticut,Hartford,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,929265.0,2015-2908
