Day,Month,Year,gglCountry,gglAddress,Type,SubType,TotAffected,DisasterID
12,6,2017,Nebraska,Saunders County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",5402.8,
12,6,2017,Nebraska,Jefferson County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",21758.36,
28,7,2017,West Virginia,Doddridge County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2132.52,
29,6,2017,Vermont,Caledonia County,Severe Storm(s),SEVERE STORMS AND FLOODING,8119.02,
16,5,2017,Oklahoma,Pontotoc County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",9747.92,
16,5,2017,Oklahoma,Murray County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",3506.88,
22,6,2017,Michigan,Midland County,Severe Storm(s),SEVERE STORMS AND FLOODING,35586.72,
12,6,2017,Nebraska,Thurston County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",65588.64,
12,6,2017,Nebraska,Cuming County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2376.14,
7,1,2017,Oregon,Josephine County,Severe Storm(s),"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",21505.38,
16,5,2017,Oklahoma,Washita County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",3023.54,
16,5,2017,Oklahoma,Coal County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1540.5,
7,6,2017,Wyoming,Park County,Flood,FLOODING,7333.3,
12,6,2017,Nebraska,Polk County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",11493.3,
23,3,2017,North Dakota,Rolette County,Flood,FLOODING,3623.62,
29,6,2017,Vermont,Washington County,Severe Storm(s),SEVERE STORMS AND FLOODING,34290.62,
12,6,2017,Nebraska,Fillmore County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",1531.4,
16,5,2017,Oklahoma,Okfuskee County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",3169.660000000001,
29,6,2017,Vermont,Addison County,Severe Storm(s),SEVERE STORMS AND FLOODING,9573.46,
22,6,2017,Michigan,Bay County,Severe Storm(s),SEVERE STORMS AND FLOODING,28020.46000000001,
23,3,2017,North Dakota,Pembina County,Flood,FLOODING,1927.38,
12,6,2017,Nebraska,Butler County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",47804.12,
7,1,2017,Oregon,Deschutes County,Severe Storm(s),"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",41010.58,
23,3,2017,North Dakota,Cavalier County,Flood,FLOODING,1038.18,
23,3,2017,North Dakota,Rolette County,Flood,FLOODING,3623.62,
12,6,2017,Nebraska,Banner County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",179.4,
12,6,2017,Nebraska,Dodge County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",23077.34,
7,6,2017,Wyoming,Washakie County,Flood,FLOODING,2218.58,
1,7,2017,New Hampshire,Coos County,Severe Storm(s),SEVERE STORMS AND FLOODING,16391.18,
16,5,2017,Oklahoma,Cotton County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1610.18,
16,5,2017,Oklahoma,Muskogee County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",18457.4,
12,6,2017,Nebraska,Sarpy County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",41298.4,
12,6,2017,Nebraska,Wayne County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",11045.06,
29,6,2017,Vermont,Windsor County,Severe Storm(s),SEVERE STORMS AND FLOODING,14734.2,
23,3,2017,North Dakota,Towner County,Flood,FLOODING,583.96,
12,6,2017,Nebraska,Box Butte County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2940.08,
12,6,2017,Nebraska,Douglas County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",11481.34,
7,1,2017,Oregon,Columbia County,Severe Storm(s),"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",14776.58,
1,7,2017,New Hampshire,Grafton County,Severe Storm(s),SEVERE STORMS AND FLOODING,23170.68,
16,5,2017,Oklahoma,Okmulgee County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",10417.94,
22,6,2017,Michigan,Gladwin County,Severe Storm(s),SEVERE STORMS AND FLOODING,6679.92,
23,3,2017,North Dakota,Walsh County,Flood,FLOODING,2890.94,
16,5,2017,Oklahoma,Johnston County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2848.82,
12,6,2017,Nebraska,Sheridan County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",7570.16,
16,5,2017,Oklahoma,Beckham County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",5750.940000000001,
28,7,2017,West Virginia,Harrison County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",17965.74,
12,6,2017,Nebraska,Morrill County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",1310.92,
12,6,2017,Nebraska,Cass County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",7920.64,
29,6,2017,Vermont,Orange County,Severe Storm(s),SEVERE STORMS AND FLOODING,8705.06,
7,1,2017,Oregon,Hood River County,Severe Storm(s),"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",5809.96,
16,5,2017,Oklahoma,Roger Mills County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",948.22,
16,5,2017,Oklahoma,Le Flore County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",13099.84,
7,6,2017,Wyoming,Fremont County,Flood,FLOODING,10431.98,
12,6,2017,Nebraska,Sioux County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",1079.78,
16,5,2017,Oklahoma,Cherokee County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",13219.7,
12,6,2017,Nebraska,Gage County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",5800.860000000002,
12,6,2017,Nebraska,Platte County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2253.42,
29,6,2017,Vermont,Bennington County,Severe Storm(s),SEVERE STORMS AND FLOODING,9652.5,
29,6,2017,Vermont,Rutland County,Severe Storm(s),SEVERE STORMS AND FLOODING,16026.92,
16,5,2017,Oklahoma,Pittsburg County,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",11917.62,
22,6,2017,Michigan,Isabella County,Severe Storm(s),SEVERE STORMS AND FLOODING,18280.86,
23,8,2017,Texas,Austin County,Hurricane,HURRICANE HARVEY,7388.42,
28,7,2017,West Virginia,Taylor County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",5379.14,
23,8,2017,Texas,Comal County,Hurricane,HURRICANE HARVEY,28202.72,
23,8,2017,Texas,Bexar County,Hurricane,HURRICANE HARVEY,445840.98,
23,8,2017,Texas,Burleson County,Hurricane,HURRICANE HARVEY,4468.62,
28,7,2017,West Virginia,Preston County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",8715.2,
23,8,2017,Texas,Chambers County,Hurricane,HURRICANE HARVEY,9124.96,
23,8,2017,Texas,Aransas County,Hurricane,HURRICANE HARVEY,6021.08,
28,7,2017,West Virginia,Marion County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",14668.68,
23,8,2017,Texas,Colorado County,Hurricane,HURRICANE HARVEY,5427.24,
23,8,2017,Texas,Brazoria County,Hurricane,HURRICANE HARVEY,81423.16,
28,7,2017,West Virginia,Marshall County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",8607.82,
28,7,2017,West Virginia,Wetzel County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",4311.58,
28,7,2017,West Virginia,Randolph County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",7645.3,
23,8,2017,Texas,Bastrop County,Hurricane,HURRICANE HARVEY,19284.46,
28,7,2017,West Virginia,Tucker County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",1856.66,
28,7,2017,West Virginia,Monongalia County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",25009.14,
23,8,2017,Texas,Galveston County,Hurricane,HURRICANE HARVEY,75740.34,
23,8,2017,Texas,Liberty County,Hurricane,HURRICANE HARVEY,19667.18,
23,8,2017,Texas,Sabine County,Hurricane,HURRICANE HARVEY,2816.84,
6,5,2017,Idaho,Elmore County,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",7029.88,
19,7,2017,Iowa,Winneshiek County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",5474.56,
23,8,2017,Texas,Grimes County,Hurricane,HURRICANE HARVEY,6917.04,
23,8,2017,Texas,Milam County,Hurricane,HURRICANE HARVEY,6436.820000000002,
23,8,2017,Texas,San Patricio County,Hurricane,HURRICANE HARVEY,16849.04,
19,7,2017,Iowa,Bremer County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",6311.76,
28,7,2017,West Virginia,Ohio County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",11555.18,
23,8,2017,Texas,Bee County,Hurricane,HURRICANE HARVEY,8283.86,
23,8,2017,Texas,Hardin County,Hurricane,HURRICANE HARVEY,14205.1,
23,8,2017,Texas,Jim Wells County,Hurricane,HURRICANE HARVEY,10617.88,
23,8,2017,Texas,Travis County,Hurricane,HURRICANE HARVEY,266309.16000000003,
23,8,2017,Texas,Jasper County,Hurricane,HURRICANE HARVEY,9284.6,
23,8,2017,Texas,Walker County,Hurricane,HURRICANE HARVEY,17643.86,
23,8,2017,Texas,Calhoun County,Hurricane,HURRICANE HARVEY,1983.02,
23,8,2017,Texas,Washington County,Hurricane,HURRICANE HARVEY,34290.62,
23,8,2017,Texas,Newton County,Hurricane,HURRICANE HARVEY,3755.7,
19,7,2017,Iowa,Chickasaw County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",4521.92,
23,8,2017,Texas,Lavaca County,Hurricane,HURRICANE HARVEY,5008.38,
23,8,2017,Texas,Fayette County,Hurricane,HURRICANE HARVEY,11970.14,
6,5,2017,Idaho,Camas County,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",290.42,
23,8,2017,Texas,Polk County,Hurricane,HURRICANE HARVEY,11493.3,
19,7,2017,Iowa,Fayette County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",11970.14,
28,7,2017,West Virginia,Tyler County,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2394.08,
23,8,2017,Texas,Kleberg County,Hurricane,HURRICANE HARVEY,8335.86,
23,8,2017,Texas,Gonzales County,Hurricane,HURRICANE HARVEY,5149.8200000000015,
6,5,2017,Idaho,Blaine County,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",3105.180000000001,
23,8,2017,Texas,San Jacinto County,Hurricane,HURRICANE HARVEY,6859.84,
23,8,2017,Texas,Montgomery County,Hurricane,HURRICANE HARVEY,24541.92,
23,8,2017,Texas,Jefferson County,Hurricane,HURRICANE HARVEY,21758.36,
19,7,2017,Iowa,Buchanan County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",6265.480000000001,
23,8,2017,Texas,Waller County,Hurricane,HURRICANE HARVEY,11233.3,
23,8,2017,Texas,Caldwell County,Hurricane,HURRICANE HARVEY,9897.16,
23,8,2017,Texas,Madison County,Hurricane,HURRICANE HARVEY,3460.08,
23,8,2017,Texas,Harris County,Hurricane,HURRICANE HARVEY,1064039.34,
6,5,2017,Idaho,Gooding County,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",4020.64,
23,8,2017,Texas,Tyler County,Hurricane,HURRICANE HARVEY,2394.08,
23,8,2017,Texas,Matagorda County,Hurricane,HURRICANE HARVEY,9542.52,
19,7,2017,Iowa,Allamakee County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",3725.8,
23,8,2017,Texas,DeWitt County,Hurricane,HURRICANE HARVEY,5225.22,
23,8,2017,Texas,Fort Bend County,Hurricane,HURRICANE HARVEY,152197.5,
23,8,2017,Texas,Orange County,Hurricane,HURRICANE HARVEY,8705.06,
23,8,2017,Texas,Refugio County,Hurricane,HURRICANE HARVEY,1919.58,
19,7,2017,Iowa,Dubuque County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",24349.78,
19,7,2017,Iowa,Mitchell County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2444.78,
23,8,2017,Texas,Guadalupe County,Hurricane,HURRICANE HARVEY,34198.58,
23,8,2017,Texas,Dallas County,Hurricane,HURRICANE HARVEY,615716.14,
23,8,2017,Texas,Tarrant County,Hurricane,HURRICANE HARVEY,470348.84,
23,8,2017,Texas,Jackson County,Hurricane,HURRICANE HARVEY,5316.74,
23,8,2017,Texas,Victoria County,Hurricane,HURRICANE HARVEY,22566.18,
23,8,2017,Texas,Lee County,Hurricane,HURRICANE HARVEY,6652.62,
6,5,2017,Idaho,Custer County,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",2136.16,
23,8,2017,Texas,Karnes County,Hurricane,HURRICANE HARVEY,3854.24,
23,8,2017,Texas,Wharton County,Hurricane,HURRICANE HARVEY,10732.8,
23,8,2017,Texas,Nueces County,Hurricane,HURRICANE HARVEY,88457.98,
19,7,2017,Iowa,Clayton County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",4713.54,
23,8,2017,Texas,Goliad County,Hurricane,HURRICANE HARVEY,1874.6,
23,8,2017,Texas,San Augustine County,Hurricane,HURRICANE HARVEY,2304.9,
4,9,2017,Florida,Baker County,Hurricane,HURRICANE IRMA,4194.84,
4,9,2017,Florida,Alachua County,Hurricane,HURRICANE IRMA,64307.36,
4,9,2017,Florida,Brevard County,Hurricane,HURRICANE IRMA,141277.76,
4,9,2017,Florida,Glades County,Hurricane,HURRICANE IRMA,3349.84,
4,9,2017,Florida,Escambia County,Hurricane,HURRICANE IRMA,77380.94,
4,9,2017,Florida,Okaloosa County,Hurricane,HURRICANE IRMA,47013.72,
4,9,2017,Florida,Marion County,Hurricane,HURRICANE IRMA,14668.68,
7,9,2017,Georgia,Baker County,Hurricane,HURRICANE IRMA,4194.84,
4,9,2017,Florida,Walton County,Hurricane,HURRICANE IRMA,21779.68,
4,9,2017,Florida,Gulf County,Hurricane,HURRICANE IRMA,4124.38,
4,9,2017,Florida,Flagler County,Hurricane,HURRICANE IRMA,24880.96,
4,9,2017,Florida,Okeechobee County,Hurricane,HURRICANE IRMA,10398.96,
4,9,2017,Florida,Martin County,Hurricane,HURRICANE IRMA,1247.74,
4,9,2017,Florida,Washington County,Hurricane,HURRICANE IRMA,34290.62,
4,9,2017,Florida,Collier County,Hurricane,HURRICANE IRMA,83595.2,
4,9,2017,Florida,Leon County,Hurricane,HURRICANE IRMA,4368.26,
4,9,2017,Florida,Suwannee County,Hurricane,HURRICANE IRMA,10803.26,
4,9,2017,Florida,Broward County,Hurricane,HURRICANE IRMA,454497.16,
4,9,2017,Florida,Columbia County,Hurricane,HURRICANE IRMA,14776.58,
4,9,2017,Florida,Jackson County,Hurricane,HURRICANE IRMA,5316.74,
4,9,2017,Florida,Levy County,Hurricane,HURRICANE IRMA,10608.26,
4,9,2017,Florida,Sarasota County,Hurricane,HURRICANE IRMA,98656.48,
4,9,2017,Florida,Taylor County,Hurricane,HURRICANE IRMA,5379.14,
4,9,2017,Florida,Calhoun County,Hurricane,HURRICANE IRMA,1983.02,
4,9,2017,Florida,Jefferson County,Hurricane,HURRICANE IRMA,21758.36,
4,9,2017,Florida,Seminole County,Hurricane,HURRICANE IRMA,6625.320000000002,
4,9,2017,Florida,Bay County,Hurricane,HURRICANE IRMA,28020.46000000001,
4,9,2017,Florida,Hernando County,Hurricane,HURRICANE IRMA,44922.28,
4,9,2017,Florida,Pasco County,Hurricane,HURRICANE IRMA,120821.22,
7,9,2017,Georgia,Ben Hill County,Hurricane,HURRICANE IRMA,4584.84,
4,9,2017,Florida,Highlands County,Hurricane,HURRICANE IRMA,25684.36,
4,9,2017,Florida,Pinellas County,Hurricane,HURRICANE IRMA,238300.92,
4,9,2017,Florida,Hamilton County,Hurricane,HURRICANE IRMA,2214.42,
4,9,2017,Florida,DeSoto County,Hurricane,HURRICANE IRMA,41925.52,
4,9,2017,Florida,Orange County,Hurricane,HURRICANE IRMA,8705.06,
4,9,2017,Florida,Liberty County,Hurricane,HURRICANE IRMA,19667.18,
7,9,2017,Georgia,Banks County,Hurricane,HURRICANE IRMA,4782.7,
4,9,2017,Florida,Union County,Hurricane,HURRICANE IRMA,4968.34,
4,9,2017,Florida,Duval County,Hurricane,HURRICANE IRMA,3063.32,
4,9,2017,Florida,Manatee County,Hurricane,HURRICANE IRMA,83936.58,
7,9,2017,Georgia,Berrien County,Hurricane,HURRICANE IRMA,40771.38000000001,
4,9,2017,Florida,Wakulla County,Hurricane,HURRICANE IRMA,8001.76,
4,9,2017,Florida,Indian River County,Hurricane,HURRICANE IRMA,35887.28,
4,9,2017,Florida,Bradford County,Hurricane,HURRICANE IRMA,16281.72,
4,9,2017,Florida,Santa Rosa County,Hurricane,HURRICANE IRMA,39356.72,
4,9,2017,Florida,Gadsden County,Hurricane,HURRICANE IRMA,12061.14,
4,9,2017,Florida,Monroe County,Hurricane,HURRICANE IRMA,11614.98,
7,9,2017,Georgia,Atkinson County,Hurricane,HURRICANE IRMA,2177.5,
4,9,2017,Florida,Franklin County,Hurricane,HURRICANE IRMA,20322.38,
4,9,2017,Florida,Charlotte County,Hurricane,HURRICANE IRMA,3272.36,
4,9,2017,Florida,Miami-Dade County,Hurricane,HURRICANE IRMA,649073.1,
4,9,2017,Florida,Lafayette County,Hurricane,HURRICANE IRMA,4377.3600000000015,
7,9,2017,Georgia,Appling County,Hurricane,HURRICANE IRMA,4741.3600000000015,
4,9,2017,Florida,St. Johns County,Hurricane,HURRICANE IRMA,49410.14,
4,9,2017,Florida,Clay County,Hurricane,HURRICANE IRMA,2440.36,
7,9,2017,Georgia,Baldwin County,Hurricane,HURRICANE IRMA,11887.2,
4,9,2017,Florida,Lee County,Hurricane,HURRICANE IRMA,6652.62,
4,9,2017,Florida,Hendry County,Hurricane,HURRICANE IRMA,10176.4,
4,9,2017,Florida,Sumter County,Hurricane,HURRICANE IRMA,27938.56,
4,9,2017,Florida,Palm Beach County,Hurricane,HURRICANE IRMA,343234.84,
7,9,2017,Georgia,Bartow County,Hurricane,HURRICANE IRMA,26040.82,
4,9,2017,Florida,Hardee County,Hurricane,HURRICANE IRMA,7210.06,
4,9,2017,Florida,Dixie County,Hurricane,HURRICANE IRMA,4269.72,
4,9,2017,Florida,Osceola County,Hurricane,HURRICANE IRMA,6117.2800000000025,
4,9,2017,Florida,Madison County,Hurricane,HURRICANE IRMA,3460.08,
7,9,2017,Georgia,Barrow County,Hurricane,HURRICANE IRMA,18035.42,
4,9,2017,Florida,Volusia County,Hurricane,HURRICANE IRMA,128594.18,
4,9,2017,Florida,Holmes County,Hurricane,HURRICANE IRMA,11015.16,
4,9,2017,Florida,Putnam County,Hurricane,HURRICANE IRMA,14426.36,
4,9,2017,Florida,Hillsborough County,Hurricane,HURRICANE IRMA,104187.46,
4,9,2017,Florida,Polk County,Hurricane,HURRICANE IRMA,11493.3,
7,9,2017,Georgia,Bibb County,Hurricane,HURRICANE IRMA,40442.22,
4,9,2017,Florida,Gilchrist County,Hurricane,HURRICANE IRMA,4404.14,
4,9,2017,Florida,Nassau County,Hurricane,HURRICANE IRMA,348278.32,
7,9,2017,Georgia,Bacon County,Hurricane,HURRICANE IRMA,2884.96,
4,9,2017,Florida,Citrus County,Hurricane,HURRICANE IRMA,36721.36,
4,9,2017,Florida,Lake County,Hurricane,HURRICANE IRMA,2036.32,
7,9,2017,Georgia,Bleckley County,Hurricane,HURRICANE IRMA,3396.38,
4,9,2017,Florida,St. Lucie County,Hurricane,HURRICANE IRMA,72225.14,
7,9,2017,Georgia,Brooks County,Hurricane,HURRICANE IRMA,1877.98,
7,9,2017,Georgia,Brantley County,Hurricane,HURRICANE IRMA,4786.8600000000015,
7,9,2017,Georgia,Clarke County,Hurricane,HURRICANE IRMA,3648.84,
7,9,2017,Georgia,Chatham County,Hurricane,HURRICANE IRMA,16511.3,
7,9,2017,Georgia,Coffee County,Hurricane,HURRICANE IRMA,13726.96,
7,9,2017,Georgia,Charlton County,Hurricane,HURRICANE IRMA,3164.46,
7,9,2017,Georgia,Camden County,Hurricane,HURRICANE IRMA,2594.8,
7,9,2017,Georgia,Clayton County,Hurricane,HURRICANE IRMA,4713.54,
7,9,2017,Georgia,Candler County,Hurricane,HURRICANE IRMA,2859.48,
7,9,2017,Georgia,Columbia County,Hurricane,HURRICANE IRMA,14776.58,
7,9,2017,Georgia,Carroll County,Hurricane,HURRICANE IRMA,7810.92,
7,9,2017,Georgia,Clinch County,Hurricane,HURRICANE IRMA,1767.48,
7,9,2017,Georgia,Bulloch County,Hurricane,HURRICANE IRMA,18256.42,
7,9,2017,Georgia,Burke County,Hurricane,HURRICANE IRMA,511.68,
7,9,2017,Georgia,Calhoun County,Hurricane,HURRICANE IRMA,1983.02,
7,9,2017,Georgia,Bryan County,Hurricane,HURRICANE IRMA,11028.16,
7,9,2017,Georgia,Chattahoochee County,Hurricane,HURRICANE IRMA,2929.42,
7,9,2017,Georgia,Chattooga County,Hurricane,HURRICANE IRMA,6763.900000000002,
7,9,2017,Georgia,Cook County,Hurricane,HURRICANE IRMA,1345.76,
7,9,2017,Georgia,Crawford County,Hurricane,HURRICANE IRMA,4327.440000000001,
7,9,2017,Georgia,Franklin County,Hurricane,HURRICANE IRMA,20322.38,
7,9,2017,Georgia,Gordon County,Hurricane,HURRICANE IRMA,14348.36,
7,9,2017,Georgia,Jones County,Hurricane,HURRICANE IRMA,5252.52,
7,9,2017,Georgia,Liberty County,Hurricane,HURRICANE IRMA,19667.18,
7,9,2017,Georgia,Oglethorpe County,Hurricane,HURRICANE IRMA,3873.74,
7,9,2017,Georgia,Clay County,Hurricane,HURRICANE IRMA,2440.36,
7,9,2017,Georgia,Evans County,Hurricane,HURRICANE IRMA,2860.0,
7,9,2017,Georgia,Fannin County,Hurricane,HURRICANE IRMA,8817.9,
7,9,2017,Georgia,Jasper County,Hurricane,HURRICANE IRMA,9284.6,
7,9,2017,Georgia,Morgan County,Hurricane,HURRICANE IRMA,4560.66,
7,9,2017,Georgia,Decatur County,Hurricane,HURRICANE IRMA,3056.82,
7,9,2017,Georgia,Dodge County,Hurricane,HURRICANE IRMA,23077.34,
7,9,2017,Georgia,Hall County,Hurricane,HURRICANE IRMA,871.7800000000003,
7,9,2017,Georgia,Hancock County,Hurricane,HURRICANE IRMA,7975.76,
7,9,2017,Georgia,Macon County,Hurricane,HURRICANE IRMA,5784.480000000001,
7,9,2017,Georgia,Madison County,Hurricane,HURRICANE IRMA,3460.08,
7,9,2017,Georgia,Colquitt County,Hurricane,HURRICANE IRMA,11829.48,
7,9,2017,Georgia,Echols County,Hurricane,HURRICANE IRMA,1048.84,
7,9,2017,Georgia,Fulton County,Hurricane,HURRICANE IRMA,3859.7,
7,9,2017,Georgia,Henry County,Hurricane,HURRICANE IRMA,14079.26,
7,9,2017,Georgia,Lamar County,Hurricane,HURRICANE IRMA,12946.18,
7,9,2017,Georgia,Miller County,Hurricane,HURRICANE IRMA,6434.480000000001,
7,9,2017,Georgia,Jeff Davis County,Hurricane,HURRICANE IRMA,608.9200000000002,
7,9,2017,Georgia,Early County,Hurricane,HURRICANE IRMA,2862.08,
7,9,2017,Georgia,Murray County,Hurricane,HURRICANE IRMA,3506.88,
7,9,2017,Georgia,Heard County,Hurricane,HURRICANE IRMA,3076.84,
7,9,2017,Georgia,Meriwether County,Hurricane,HURRICANE IRMA,5717.92,
7,9,2017,Georgia,Crisp County,Hurricane,HURRICANE IRMA,6094.14,
7,9,2017,Georgia,Grady County,Hurricane,HURRICANE IRMA,13632.06,
7,9,2017,Georgia,Lincoln County,Hurricane,HURRICANE IRMA,4707.56,
7,9,2017,Georgia,Dougherty County,Hurricane,HURRICANE IRMA,24586.9,
7,9,2017,Georgia,Dawson County,Hurricane,HURRICANE IRMA,3596.58,
7,9,2017,Georgia,Floyd County,Hurricane,HURRICANE IRMA,3972.54,
7,9,2017,Georgia,Gwinnett County,Hurricane,HURRICANE IRMA,209383.46,
7,9,2017,Georgia,Jenkins County,Hurricane,HURRICANE IRMA,2168.4,
7,9,2017,Georgia,Lowndes County,Hurricane,HURRICANE IRMA,15542.54,
7,9,2017,Georgia,Newton County,Hurricane,HURRICANE IRMA,3755.7,
7,9,2017,Georgia,Butts County,Hurricane,HURRICANE IRMA,6150.3,
7,9,2017,Georgia,Dade County,Hurricane,HURRICANE IRMA,2049.58,
7,9,2017,Georgia,Effingham County,Hurricane,HURRICANE IRMA,8902.92,
7,9,2017,Georgia,Greene County,Hurricane,HURRICANE IRMA,4784.78,
7,9,2017,Georgia,Houston County,Hurricane,HURRICANE IRMA,6170.320000000002,
7,9,2017,Georgia,Long County,Hurricane,HURRICANE IRMA,3760.64,
7,9,2017,Georgia,Mitchell County,Hurricane,HURRICANE IRMA,2444.78,
7,9,2017,Georgia,Elbert County,Hurricane,HURRICANE IRMA,5243.16,
7,9,2017,Georgia,Glascock County,Hurricane,HURRICANE IRMA,801.32,
7,9,2017,Georgia,Irwin County,Hurricane,HURRICANE IRMA,2479.88,
7,9,2017,Georgia,Laurens County,Hurricane,HURRICANE IRMA,17299.62,
7,9,2017,Georgia,Monroe County,Hurricane,HURRICANE IRMA,11614.98,
7,9,2017,Georgia,Paulding County,Hurricane,HURRICANE IRMA,5099.64,
7,9,2017,Georgia,Cherokee County,Hurricane,HURRICANE IRMA,13219.7,
7,9,2017,Georgia,Dooly County,Hurricane,HURRICANE IRMA,3878.68,
7,9,2017,Georgia,Gilmer County,Hurricane,HURRICANE IRMA,2260.1800000000007,
7,9,2017,Georgia,Haralson County,Hurricane,HURRICANE IRMA,7482.8,
7,9,2017,Georgia,Lanier County,Hurricane,HURRICANE IRMA,2620.28,
